rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
17	C19H30O6	[M - H]-	C19H30O6	0.9999999999999999	85.93927956249162	82.10015803406864	3.8391215284229814	17	0.17877285292132794	0.0996250147915434	0.5486303996771535	-101985.3888927179		353.19714	143.094	75_20230404_LFX_OK_226_VGF136_C08_1_neg_75
18	C38H77N4O4	[M - H]-	C38H77N4O4	0.9999999999999999	85.00643714057921	76.2071771293018	8.799260011277408	22	0.7240595373132186	0.7969841503142685	0.8546349877660775	0.5822318992329861		652.58759	454.989	214_20230404_LFX_OK_226_VGF136_C08_1_neg_214
19	C19H32O5	[M - H]-	C19H32O5	0.9999999999999999	82.996729963266	79.15992162456278	3.8368083387032264	16	0.733836371500686	0.8607271757205656	1.18593778714858	-0.49636301161418706		339.21753	177.552	114_20230404_LFX_OK_226_VGF136_C08_1_neg_114
20	C18H30O7	[M - H]-	C18H30O7	0.9999999999999999	82.42485960991891	78.98328735772381	3.4415722521951033	13	0.389754751076071	-1.0961616159465786	1.2508315755753203	0.5621311946150502		357.19208	124.481	52_20230404_LFX_OK_226_VGF136_C08_1_neg_52
21	C18H28O6	[M - H]-	C18H28O6	0.9999999999999999	80.63034206536602	76.87388797770964	3.75645408765638	12	0.36145083589396765	-0.023091221633966263	0.774926926550687	-0.38121979584726257		339.18118	146.779	79_20230404_LFX_OK_226_VGF136_C08_1_neg_79
22	C18H34O5	[M - H]-	C18H34O5	0.9999999999999999	80.48354115586696	76.70038260918786	3.783158546679102	11	0.6186730690774366	0.3826059217760062	0.7535767579466899	0.2466917437564986		329.23343	182.462	123_20230404_LFX_OK_226_VGF136_C08_1_neg_123
23	C29H46O15	[M + CH2O2 - H]-	C30H48O17	0.9999999999999999	80.24365386613287	74.40822674716105	5.835427118971822	16	0.6969229533081189	1.1359875687994092	1.1359875687994092	0.2500185651612534		679.28204	220.942	161_20230404_LFX_OK_226_VGF136_C08_1_neg_161
24	C20H34O4	[M - H]-	C20H34O4	0.9999999999999999	77.5003931960488	73.5378678984997	3.962525297549111	19	0.7345922636485372	0.4355125902356939	0.9079410579473468	-0.08835173178747567		337.23840	155.584	91_20230404_LFX_OK_226_VGF136_C08_1_neg_91
25	C18H32O5	[M - H]-	C18H32O5	0.9999999999999999	76.74581693228048	72.87902312303308	3.866793809247403	20	0.7352850223447489	-0.27048784400020787	0.5171917743870186	-55041.48849809241		327.21771	156.683	96_20230404_LFX_OK_226_VGF136_C08_1_neg_96
26	C18H30O4	[M - H]-	C18H30O4	0.9999999999999999	76.68674700813193	72.77541231892617	3.9113346892057534	14	0.5826597629057682	0.2408533378772667	0.34753930120187193	-0.032939652208629475		309.20712	259.585	182_20230404_LFX_OK_226_VGF136_C08_1_neg_182
27	C9H30N9O3S	[M - H]-	C9H30N9O3S	0.9999999999999999	75.52654369635623	75.52654369635623	0.0	17	0.2923250125827288	1.0431757797789885	1.133875075537565	-52475.79172038859		343.21219	119.431	46_20230404_LFX_OK_226_VGF136_C08_1_neg_46
28	C20H30O4	[M - H]-	C20H30O4	0.9999999999999999	74.29688457384012	70.5212058399182	3.7756787339219198	16	0.46883898458111783	1.2223889217808936	1.2582955279776555	0.06102030774801937		333.20715	185.389	127_20230404_LFX_OK_226_VGF136_C08_1_neg_127
29	C19H30O4	[M - H]-	C19H30O4	0.9999999999999999	71.68143926287149	67.89568160172318	3.7857576611483084	12	0.5719698535119246	0.21986001108531622	0.45474882171896874	0.15830897851310297		321.20718	221.484	163_20230404_LFX_OK_226_VGF136_C08_1_neg_163
30	C18H32O4	[M - H]-	C18H32O4	0.9999999999999999	70.75805070111801	67.00223004473008	3.7558206563879244	28	0.8410878317108665	-0.11829949319978855	0.3348652503450169	-0.7016028675394158		311.22256	232.783	165_20230404_LFX_OK_226_VGF136_C08_1_neg_165
31	C39H79N4O4	[M - H]-	C39H79N4O4	0.9999999999999999	69.31345471347097	62.80152744160495	6.511927271866027	18	0.6974374690548881	0.41635650116459877	0.4722984525116637	-0.10853957742651983		666.60278	481.843	216_20230404_LFX_OK_226_VGF136_C08_1_neg_216
32	C19H30N6O5	[M - H]-	C19H30N6O5	0.9999999999999999	68.12639977680843	64.37629358977115	3.750106187037281	15	0.3080515929920166	0.8275093781162255	0.9215791649114646	0.5021526458873833		421.22070	177.014	113_20230404_LFX_OK_226_VGF136_C08_1_neg_113
33	C18H30O3	[M - H]-	C18H30O3	0.9999999999999999	66.59473246256162	62.936904393825024	3.6578280687366	16	0.557491602237195	0.7152069225973785	0.7998186157263183	0.21112870174846546		293.21228	278.336	189_20230404_LFX_OK_226_VGF136_C08_1_neg_189
34	C15H24O4	[M - H]-	C15H24O4	0.9999999999999999	66.29959955637284	62.469986698215116	3.829612858157722	12	0.6517975062019357	0.4925228649468786	0.9403038914556374	-0.09936328019906017		267.16016	136.682	70_20230404_LFX_OK_226_VGF136_C08_1_neg_70
35	C18H30O6	[M - H]-	C18H30O6	0.9999999999999999	63.96043048616232	60.25459112066786	3.705839365494464	11	0.5623209780714951	0.842504455251129	0.842504455251129	-0.3629840294093081		341.19684	198.294	140_20230404_LFX_OK_226_VGF136_C08_1_neg_140
36	C21H36O8	[M - H]-	C21H36O8	0.9999999999999999	63.79466588699698	60.5944639064411	3.2002019805558817	13	0.7225798900929938	1.2204859545744249	1.2204859545744249	-43375.23015155582		415.23346	179.721	119_20230404_LFX_OK_226_VGF136_C08_1_neg_119
37	C18H28O5	[M - H]-	C18H28O5	0.9999999999999999	62.80899165223562	58.945777318225446	3.863214334010174	18	0.8016291073788165	0.907846524316412	0.9868230314979378	-0.2714516476933935		323.18631	191.993	133_20230404_LFX_OK_226_VGF136_C08_1_neg_133
38	C18H34O5	[M - H]-	C18H34O5	0.9999999999999999	62.55700486672099	58.67327461572086	3.8837302510001286	12	0.7246473961301624	0.4806580346879274	0.6257165933707874	-0.03138675373725053		329.23334	167.982	104_20230404_LFX_OK_226_VGF136_C08_1_neg_104
